str_id,time,mean,area_acres
26A_south_tule_050m_2022,12/28/2021,0.013459772,2
06_EC_tower_050m_2021,12/28/2021,0.020801251,2
06_EC_tower_100m_2021,12/28/2021,0.021033757,8
06_EC_tower_200m_2021,12/28/2021,0.020954769,31
26A_EC_tower_050m_2022,12/28/2021,0.011264248,2
26A_EC_tower_100m_2022,12/28/2021,0.011494067,8
26A_EC_tower_200m_2022,12/28/2021,0.01142115,31
field_2021,12/28/2021,0.020819333,48
field_2022,12/28/2021,0.010978974,138
06_01_tule_050m_2021,12/29/2021,0.010226707,2
06_02_tule_050m_2021,12/29/2021,0.010142169,2
26A_north_tule_050m_2022,12/29/2021,0.00359525,2
26A_mid_tule_050m_2022,12/29/2021,0.004705549,2
26A_south_tule_050m_2022,12/29/2021,0.005376368,2
06_EC_tower_050m_2021,12/29/2021,0.010364675,2
06_EC_tower_100m_2021,12/29/2021,0.010491946,8
06_EC_tower_200m_2021,12/29/2021,0.010475793,31
26A_EC_tower_050m_2022,12/29/2021,0.004527699,2
26A_EC_tower_100m_2022,12/29/2021,0.004614131,8
26A_EC_tower_200m_2022,12/29/2021,0.004583067,31
field_2021,12/29/2021,0.010407588,48
field_2022,12/29/2021,0.004407625,138
06_01_tule_050m_2021,12/30/2021,0.023783823,2
06_02_tule_050m_2021,12/30/2021,0.023595242,2
26A_north_tule_050m_2022,12/30/2021,0.010848736,2
26A_mid_tule_050m_2022,12/30/2021,0.01415858,2
26A_south_tule_050m_2022,12/30/2021,0.016106484,2
06_EC_tower_050m_2021,12/30/2021,0.024100352,2
06_EC_tower_100m_2021,12/30/2021,0.024423028,8
06_EC_tower_200m_2021,12/30/2021,0.024439803,31
26A_EC_tower_050m_2022,12/30/2021,0.013649095,2
26A_EC_tower_100m_2022,12/30/2021,0.013891908,8
26A_EC_tower_200m_2022,12/30/2021,0.013793023,31
field_2021,12/30/2021,0.024279521,48
field_2022,12/30/2021,0.013270981,138
06_01_tule_050m_2021,12/31/2021,0.027091812,2
06_02_tule_050m_2021,12/31/2021,0.026886202,2
26A_north_tule_050m_2022,12/31/2021,0.014548966,2
26A_mid_tule_050m_2022,12/31/2021,0.018934018,2
26A_south_tule_050m_2022,12/31/2021,0.02144515,2
06_EC_tower_050m_2021,12/31/2021,0.027447392,2
06_EC_tower_100m_2021,12/31/2021,0.027845547,8
06_EC_tower_200m_2021,12/31/2021,0.027926963,31
26A_EC_tower_050m_2022,12/31/2021,0.018286793,2
26A_EC_tower_100m_2022,12/31/2021,0.018588562,8
26A_EC_tower_200m_2022,12/31/2021,0.018449127,31
field_2021,12/31/2021,0.027742484,48
field_2022,12/31/2021,0.017758783,138
06_01_tule_050m_2021,1/1/2022,0.037776569,2
06_02_tule_050m_2021,1/1/2022,0.037502782,2
26A_north_tule_050m_2022,1/1/2022,0.033630496,2
26A_mid_tule_050m_2022,1/1/2022,0.043644016,2
26A_south_tule_050m_2022,1/1/2022,0.049217464,2
06_EC_tower_050m_2021,1/1/2022,0.038265406,2
06_EC_tower_100m_2021,1/1/2022,0.038863541,8
06_EC_tower_200m_2021,1/1/2022,0.039064524,31
26A_EC_tower_050m_2022,1/1/2022,0.042230266,2
26A_EC_tower_100m_2022,1/1/2022,0.042873297,8
26A_EC_tower_200m_2022,1/1/2022,0.042535394,31
field_2021,1/1/2022,0.038804617,48
field_2022,1/1/2022,0.040961924,138
06_01_tule_050m_2021,1/2/2022,0.04392625,2
06_02_tule_050m_2021,1/2/2022,0.043623009,2
26A_north_tule_050m_2022,1/2/2022,0.026702774,2
26A_mid_tule_050m_2022,1/2/2022,0.034557247,2
26A_south_tule_050m_2022,1/2/2022,0.038801166,2
06_EC_tower_050m_2021,1/2/2022,0.044486495,2
06_EC_tower_100m_2021,1/2/2022,0.045232278,8
06_EC_tower_200m_2021,1/2/2022,0.045568352,31
26A_EC_tower_050m_2022,1/2/2022,0.033499351,2
26A_EC_tower_100m_2022,1/2/2022,0.033967126,8
26A_EC_tower_200m_2022,1/2/2022,0.03368659,31
field_2021,1/2/2022,0.045263007,48
field_2022,1/2/2022,0.032454741,138
06_01_tule_050m_2021,1/3/2022,0.065669754,2
06_02_tule_050m_2021,1/3/2022,0.065239158,2
26A_north_tule_050m_2022,1/3/2022,0.042968251,2
26A_mid_tule_050m_2022,1/3/2022,0.055453908,2
26A_south_tule_050m_2022,1/3/2022,0.061994305,2
06_EC_tower_050m_2021,1/3/2022,0.066495022,2
06_EC_tower_100m_2021,1/3/2022,0.067685633,8
06_EC_tower_200m_2021,1/3/2022,0.068342137,31
26A_EC_tower_050m_2022,1/3/2022,0.053854429,2
26A_EC_tower_100m_2022,1/3/2022,0.054539058,8
26A_EC_tower_200m_2022,1/3/2022,0.054068168,31
field_2021,1/3/2022,0.067880939,48
field_2022,1/3/2022,0.052113794,138
06_01_tule_050m_2021,1/4/2022,0.031166734,2
06_02_tule_050m_2021,1/4/2022,0.030973243,2
26A_north_tule_050m_2022,1/4/2022,0.021606032,2
26A_mid_tule_050m_2022,1/4/2022,0.027808109,2
26A_south_tule_050m_2022,1/4/2022,0.030953371,2
06_EC_tower_050m_2021,1/4/2022,0.031552529,2
06_EC_tower_100m_2021,1/4/2022,0.032207006,8
06_EC_tower_200m_2021,1/4/2022,0.032745752,31
26A_EC_tower_050m_2022,1/4/2022,0.027054948,2
26A_EC_tower_100m_2022,1/4/2022,0.027365357,8
26A_EC_tower_200m_2022,1/4/2022,0.027118896,31
field_2021,1/4/2022,0.032516072,48
field_2022,1/4/2022,0.026150001,138
06_01_tule_050m_2021,1/5/2022,0.031062154,2
06_02_tule_050m_2021,1/5/2022,0.030880218,2
26A_north_tule_050m_2022,1/5/2022,0.01267463,2
26A_mid_tule_050m_2022,1/5/2022,0.016268737,2
26A_south_tule_050m_2022,1/5/2022,0.018030594,2
06_EC_tower_050m_2021,1/5/2022,0.031440759,2
06_EC_tower_100m_2021,1/5/2022,0.032121883,8
06_EC_tower_200m_2021,1/5/2022,0.03271126,31
26A_EC_tower_050m_2022,1/5/2022,0.015856564,2
26A_EC_tower_100m_2022,1/5/2022,0.016019024,8
26A_EC_tower_200m_2022,1/5/2022,0.015868829,31
field_2021,1/5/2022,0.032481286,48
field_2022,1/5/2022,0.015308477,138
06_01_tule_050m_2021,1/6/2022,0.018574545,2
06_02_tule_050m_2021,1/6/2022,0.018472316,2
26A_north_tule_050m_2022,1/6/2022,0.010924921,2
26A_mid_tule_050m_2022,1/6/2022,0.01398521,2
26A_south_tule_050m_2022,1/6/2022,0.015432904,2
06_EC_tower_050m_2021,1/6/2022,0.018797394,2
06_EC_tower_100m_2021,1/6/2022,0.019222057,8
06_EC_tower_200m_2021,1/6/2022,0.019606061,31
26A_EC_tower_050m_2022,1/6/2022,0.013655207,2
26A_EC_tower_100m_2022,1/6/2022,0.013778507,8
26A_EC_tower_200m_2022,1/6/2022,0.01364426,31
field_2021,1/6/2022,0.019467901,48
field_2022,1/6/2022,0.013168104,138
06_01_tule_050m_2021,1/7/2022,0.021597096,2
06_02_tule_050m_2021,1/7/2022,0.021485917,2
26A_north_tule_050m_2022,1/7/2022,0.021971748,2
26A_mid_tule_050m_2022,1/7/2022,0.028051576,2
26A_south_tule_050m_2022,1/7/2022,0.030822027,2
06_EC_tower_050m_2021,1/7/2022,0.021852054,2
06_EC_tower_100m_2021,1/7/2022,0.022366146,8
06_EC_tower_200m_2021,1/7/2022,0.022849592,31
26A_EC_tower_050m_2022,1/7/2022,0.027438147,2
26A_EC_tower_100m_2022,1/7/2022,0.027652841,8
26A_EC_tower_200m_2022,1/7/2022,0.027373331,31
field_2021,1/7/2022,0.0226882,48
field_2022,1/7/2022,0.026429311,138
06_01_tule_050m_2021,1/8/2022,0.030748416,2
06_02_tule_050m_2021,1/8/2022,0.030601144,2
26A_north_tule_050m_2022,1/8/2022,0.025775929,2
26A_mid_tule_050m_2022,1/8/2022,0.032821519,2
26A_south_tule_050m_2022,1/8/2022,0.035907952,2
06_EC_tower_050m_2021,1/8/2022,0.031105451,2
06_EC_tower_100m_2021,1/8/2022,0.031866515,8
06_EC_tower_200m_2021,1/8/2022,0.032607783,31
26A_EC_tower_050m_2022,1/8/2022,0.032160193,2
26A_EC_tower_100m_2022,1/8/2022,0.032373447,8
26A_EC_tower_200m_2022,1/8/2022,0.0320345,31
field_2021,1/8/2022,0.03237693,48
field_2022,1/8/2022,0.030942817,138
06_01_tule_050m_2021,1/9/2022,0.036772604,2
06_02_tule_050m_2021,1/9/2022,0.036609744,2
26A_north_tule_050m_2022,1/9/2022,0.029620745,2
26A_mid_tule_050m_2022,1/9/2022,0.037618515,2
26A_south_tule_050m_2022,1/9/2022,0.040979284,2
06_EC_tower_050m_2021,1/9/2022,0.037192418,2
06_EC_tower_100m_2021,1/9/2022,0.038137671,8
06_EC_tower_200m_2021,1/9/2022,0.03908795,31
26A_EC_tower_050m_2022,1/9/2022,0.036924817,2
26A_EC_tower_100m_2022,1/9/2022,0.037125996,8
26A_EC_tower_200m_2022,1/9/2022,0.036723938,31
field_2021,1/9/2022,0.038810574,48
field_2022,1/9/2022,0.035487357,138
06_01_tule_050m_2021,1/10/2022,0.042754958,2
06_02_tule_050m_2021,1/10/2022,0.042581131,2
26A_north_tule_050m_2022,1/10/2022,0.031644741,2
26A_mid_tule_050m_2022,1/10/2022,0.040084642,2
26A_south_tule_050m_2022,1/10/2022,0.043478465,2
06_EC_tower_050m_2021,1/10/2022,0.043234676,2
06_EC_tower_100m_2021,1/10/2022,0.044374775,8
06_EC_tower_200m_2021,1/10/2022,0.045554318,31
26A_EC_tower_050m_2022,1/10/2022,0.039413574,2
26A_EC_tower_100m_2022,1/10/2022,0.039582126,8
26A_EC_tower_200m_2022,1/10/2022,0.039139334,31
field_2021,1/10/2022,0.045230302,48
field_2022,1/10/2022,0.037837213,138
06_01_tule_050m_2021,1/11/2022,0.030434676,2
06_02_tule_050m_2021,1/11/2022,0.03032207,2
26A_north_tule_050m_2022,1/11/2022,0.028074213,2
26A_mid_tule_050m_2022,1/11/2022,0.035470247,2
26A_south_tule_050m_2022,1/11/2022,0.038308625,2
06_EC_tower_050m_2021,1/11/2022,0.030770142,2
06_EC_tower_100m_2021,1/11/2022,0.031611146,8
06_EC_tower_200m_2021,1/11/2022,0.032504307,31
26A_EC_tower_050m_2022,1/11/2022,0.03493635,2
26A_EC_tower_100m_2022,1/11/2022,0.035045191,8
26A_EC_tower_200m_2022,1/11/2022,0.034640722,31
field_2021,1/11/2022,0.032272574,48
field_2022,1/11/2022,0.033502156,138
06_01_tule_050m_2021,1/12/2022,0.034917676,2
06_02_tule_050m_2021,1/12/2022,0.034959205,2
26A_north_tule_050m_2022,1/12/2022,0.020699502,2
26A_mid_tule_050m_2022,1/12/2022,0.026085906,2
26A_south_tule_050m_2022,1/12/2022,0.027595159,2
06_EC_tower_050m_2021,1/12/2022,0.035273428,2
06_EC_tower_100m_2021,1/12/2022,0.036249174,8
06_EC_tower_200m_2021,1/12/2022,0.037289533,31
26A_EC_tower_050m_2022,1/12/2022,0.025737078,2
26A_EC_tower_100m_2022,1/12/2022,0.025787649,8
26A_EC_tower_200m_2022,1/12/2022,0.025480939,31
field_2021,1/12/2022,0.03692626,48
field_2022,1/12/2022,0.024599056,138
06_01_tule_050m_2021,1/13/2022,0.026441604,2
06_02_tule_050m_2021,1/13/2022,0.026592096,2
26A_north_tule_050m_2022,1/13/2022,0.020811249,2
26A_mid_tule_050m_2022,1/13/2022,0.026160299,2
26A_south_tule_050m_2022,1/13/2022,0.027620412,2
06_EC_tower_050m_2021,1/13/2022,0.026690689,2
06_EC_tower_100m_2021,1/13/2022,0.027437154,8
06_EC_tower_200m_2021,1/13/2022,0.028235874,31
26A_EC_tower_050m_2022,1/13/2022,0.025854167,2
26A_EC_tower_100m_2022,1/13/2022,0.025875491,8
26A_EC_tower_200m_2022,1/13/2022,0.025558683,31
field_2021,1/13/2022,0.027892864,48
field_2022,1/13/2022,0.024692192,138
06_01_tule_050m_2021,1/14/2022,0.037796736,2
06_02_tule_050m_2021,1/14/2022,0.038169059,2
26A_north_tule_050m_2022,1/14/2022,0.066573169,2
26A_mid_tule_050m_2022,1/14/2022,0.083474018,2
26A_south_tule_050m_2022,1/14/2022,0.08796348,2
06_EC_tower_050m_2021,1/14/2022,0.038125967,2
06_EC_tower_100m_2021,1/14/2022,0.039203,8
06_EC_tower_200m_2021,1/14/2022,0.040359121,31
26A_EC_tower_050m_2022,1/14/2022,0.082635814,2
26A_EC_tower_100m_2022,1/14/2022,0.082610606,8
26A_EC_tower_200m_2022,1/14/2022,0.081570452,31
field_2021,1/14/2022,0.039779115,48
field_2022,1/14/2022,0.078862408,138
06_01_tule_050m_2021,1/15/2022,0.028535466,2
06_02_tule_050m_2021,1/15/2022,0.028926536,2
26A_north_tule_050m_2022,1/15/2022,0.032508239,2
26A_mid_tule_050m_2022,1/15/2022,0.040659493,2
26A_south_tule_050m_2022,1/15/2022,0.042764146,2
06_EC_tower_050m_2021,1/15/2022,0.028765264,2
06_EC_tower_100m_2021,1/15/2022,0.029585391,8
06_EC_tower_200m_2021,1/15/2022,0.030468302,31
26A_EC_tower_050m_2022,1/15/2022,0.040318351,2
26A_EC_tower_100m_2022,1/15/2022,0.040260909,8
26A_EC_tower_200m_2022,1/15/2022,0.039740084,31
field_2021,1/15/2022,0.029967668,48
field_2022,1/15/2022,0.038448535,138
06_01_tule_050m_2021,1/16/2022,0.036977995,2
06_02_tule_050m_2021,1/16/2022,0.037617192,2
26A_north_tule_050m_2022,1/16/2022,0.021146489,2
26A_mid_tule_050m_2022,1/16/2022,0.026383476,2
26A_south_tule_050m_2022,1/16/2022,0.027696169,2
06_EC_tower_050m_2021,1/16/2022,0.037253187,2
06_EC_tower_100m_2021,1/16/2022,0.038324386,8
06_EC_tower_200m_2021,1/16/2022,0.039480643,31
26A_EC_tower_050m_2022,1/16/2022,0.026205433,2
26A_EC_tower_100m_2022,1/16/2022,0.026139018,8
26A_EC_tower_200m_2022,1/16/2022,0.025791915,31
field_2021,1/16/2022,0.038756335,48
field_2022,1/16/2022,0.024971599,138
06_01_tule_050m_2021,1/17/2022,0.030629328,2
06_02_tule_050m_2021,1/17/2022,0.031260974,2
26A_north_tule_050m_2022,1/17/2022,0.021258236,2
26A_mid_tule_050m_2022,1/17/2022,0.026457869,2
26A_south_tule_050m_2022,1/17/2022,0.027721422,2
06_EC_tower_050m_2021,1/17/2022,0.030839838,2
06_EC_tower_100m_2021,1/17/2022,0.031733628,8
06_EC_tower_200m_2021,1/17/2022,0.03270073,31
26A_EC_tower_050m_2022,1/17/2022,0.026322522,2
26A_EC_tower_100m_2022,1/17/2022,0.02622686,8
26A_EC_tower_200m_2022,1/17/2022,0.02586966,31
field_2021,1/17/2022,0.032042471,48
field_2022,1/17/2022,0.025064735,138
06_01_tule_050m_2021,1/18/2022,0.039595323,2
06_02_tule_050m_2021,1/18/2022,0.040535242,2
26A_north_tule_050m_2022,1/18/2022,0.021369983,2
26A_mid_tule_050m_2022,1/18/2022,0.026532262,2
26A_south_tule_050m_2022,1/18/2022,0.027746674,2
06_EC_tower_050m_2021,1/18/2022,0.039846406,2
06_EC_tower_100m_2021,1/18/2022,0.041009682,8
06_EC_tower_200m_2021,1/18/2022,0.042271178,31
26A_EC_tower_050m_2022,1/18/2022,0.026439611,2
26A_EC_tower_100m_2022,1/18/2022,0.026314703,8
26A_EC_tower_200m_2022,1/18/2022,0.025947404,31
field_2021,1/18/2022,0.041349839,48
field_2022,1/18/2022,0.025157871,138
06_01_tule_050m_2021,1/19/2022,0.040903987,2
06_02_tule_050m_2021,1/19/2022,0.041994266,2
26A_north_tule_050m_2022,1/19/2022,0.039057691,2
26A_mid_tule_050m_2022,1/19/2022,0.048375734,2
26A_south_tule_050m_2022,1/19/2022,0.050494413,2
06_EC_tower_050m_2021,1/19/2022,0.041143015,2
06_EC_tower_100m_2021,1/19/2022,0.04235233,8
06_EC_tower_200m_2021,1/19/2022,0.043666445,31
26A_EC_tower_050m_2022,1/19/2022,0.048284908,2
26A_EC_tower_100m_2022,1/19/2022,0.048004628,8
26A_EC_tower_200m_2022,1/19/2022,0.047318451,31
field_2021,1/19/2022,0.042646592,48
field_2022,1/19/2022,0.045910921,138
06_01_tule_050m_2021,1/20/2022,0.043512561,2
06_02_tule_050m_2021,1/20/2022,0.044843396,2
26A_north_tule_050m_2022,1/20/2022,0.033286512,2
26A_mid_tule_050m_2022,1/20/2022,0.040614878,2
26A_south_tule_050m_2022,1/20/2022,0.042448758,2
06_EC_tower_050m_2021,1/20/2022,0.043749404,2
06_EC_tower_100m_2021,1/20/2022,0.045130332,8
06_EC_tower_200m_2021,1/20/2022,0.046558103,31
26A_EC_tower_050m_2022,1/20/2022,0.040560739,2
26A_EC_tower_100m_2022,1/20/2022,0.040329236,8
26A_EC_tower_200m_2022,1/20/2022,0.039765582,31
field_2021,1/20/2022,0.045510109,48
field_2022,1/20/2022,0.038681131,138
06_01_tule_050m_2021,1/21/2022,0.091703421,2
06_02_tule_050m_2021,1/21/2022,0.094894032,2
26A_north_tule_050m_2022,1/21/2022,0.070674326,2
26A_mid_tule_050m_2022,1/21/2022,0.084939634,2
26A_south_tule_050m_2022,1/21/2022,0.088893029,2
06_EC_tower_050m_2021,1/21/2022,0.092163251,2
06_EC_tower_100m_2021,1/21/2022,0.095286763,8
06_EC_tower_200m_2021,1/21/2022,0.098363158,31
26A_EC_tower_050m_2022,1/21/2022,0.084873823,2
26A_EC_tower_100m_2022,1/21/2022,0.084397848,8
26A_EC_tower_200m_2022,1/21/2022,0.083245723,31
field_2021,1/21/2022,0.09623774,48
field_2022,1/21/2022,0.081186307,138
06_01_tule_050m_2021,1/22/2022,0.103215402,2
06_02_tule_050m_2021,1/22/2022,0.107272581,2
26A_north_tule_050m_2022,1/22/2022,0.096447745,2
26A_mid_tule_050m_2022,1/22/2022,0.11415815,2
26A_south_tule_050m_2022,1/22/2022,0.119634283,2
06_EC_tower_050m_2021,1/22/2022,0.103685463,2
06_EC_tower_100m_2021,1/22/2022,0.107458568,8
06_EC_tower_200m_2021,1/22/2022,0.111002499,31
26A_EC_tower_050m_2022,1/22/2022,0.114135047,2
26A_EC_tower_100m_2022,1/22/2022,0.113506608,8
26A_EC_tower_200m_2022,1/22/2022,0.111994918,31
field_2021,1/22/2022,0.108710812,48
field_2022,1/22/2022,0.109514502,138
06_01_tule_050m_2021,1/23/2022,0.049721741,2
06_02_tule_050m_2021,1/23/2022,0.05191773,2
26A_north_tule_050m_2022,1/23/2022,0.053283606,2
26A_mid_tule_050m_2022,1/23/2022,0.062102212,2
26A_south_tule_050m_2022,1/23/2022,0.065172088,2
06_EC_tower_050m_2021,1/23/2022,0.049923569,2
06_EC_tower_100m_2021,1/23/2022,0.051874625,8
06_EC_tower_200m_2021,1/23/2022,0.053623992,31
26A_EC_tower_050m_2022,1/23/2022,0.06212611,2
26A_EC_tower_100m_2022,1/23/2022,0.061790526,8
26A_EC_tower_200m_2022,1/23/2022,0.060988676,31
field_2021,1/23/2022,0.052572132,48
field_2022,1/23/2022,0.059799718,138
06_01_tule_050m_2021,1/24/2022,0.037585259,2
06_02_tule_050m_2021,1/24/2022,0.039442206,2
26A_north_tule_050m_2022,1/24/2022,0.029679187,2
26A_mid_tule_050m_2022,1/24/2022,0.034056085,2
26A_south_tule_050m_2022,1/24/2022,0.035790691,2
06_EC_tower_050m_2021,1/24/2022,0.03771775,2
06_EC_tower_100m_2021,1/24/2022,0.039301404,8
06_EC_tower_200m_2021,1/24/2022,0.04065815,31
26A_EC_tower_050m_2022,1/24/2022,0.034089711,2
26A_EC_tower_100m_2022,1/24/2022,0.033909219,8
26A_EC_tower_200m_2022,1/24/2022,0.033481037,31
field_2021,1/24/2022,0.039905533,48
field_2022,1/24/2022,0.032919284,138
06_01_tule_050m_2021,1/25/2022,0.049231951,2
06_02_tule_050m_2021,1/25/2022,0.05194351,2
26A_north_tule_050m_2022,1/25/2022,0.06943153,2
26A_mid_tule_050m_2022,1/25/2022,0.078425531,2
26A_south_tule_050m_2022,1/25/2022,0.082540887,2
06_EC_tower_050m_2021,1/25/2022,0.049377047,2
06_EC_tower_100m_2021,1/25/2022,0.051605685,8
06_EC_tower_200m_2021,1/25/2022,0.053431581,31
26A_EC_tower_050m_2022,1/25/2022,0.078551471,2
26A_EC_tower_100m_2022,1/25/2022,0.078144193,8
26A_EC_tower_200m_2022,1/25/2022,0.077185445,31
field_2021,1/25/2022,0.052505982,48
field_2022,1/25/2022,0.07610517,138
06_01_tule_050m_2021,1/26/2022,0.05350612,2
06_02_tule_050m_2021,1/26/2022,0.05678249,2
26A_north_tule_050m_2022,1/26/2022,0.053700398,2
26A_mid_tule_050m_2022,1/26/2022,0.059698437,2
26A_south_tule_050m_2022,1/26/2022,0.062925557,2
06_EC_tower_050m_2021,1/26/2022,0.053630244,2
06_EC_tower_100m_2021,1/26/2022,0.05623436,8
06_EC_tower_200m_2021,1/26/2022,0.058276268,31
26A_EC_tower_050m_2022,1/26/2022,0.05983222,2
26A_EC_tower_100m_2022,1/26/2022,0.059528733,8
26A_EC_tower_200m_2022,1/26/2022,0.05882025,31
field_2021,1/26/2022,0.057341378,48
field_2022,1/26/2022,0.058164697,138
06_01_tule_050m_2021,1/27/2022,0.048203319,2
06_02_tule_050m_2021,1/27/2022,0.051478275,2
26A_north_tule_050m_2022,1/27/2022,0.04985123,2
26A_mid_tule_050m_2022,1/27/2022,0.054534425,2
26A_south_tule_050m_2022,1/27/2022,0.057571031,2
06_EC_tower_050m_2021,1/27/2022,0.048282195,2
06_EC_tower_100m_2021,1/27/2022,0.050806847,8
06_EC_tower_200m_2021,1/27/2022,0.052702816,31
26A_EC_tower_050m_2022,1/27/2022,0.054692213,2
26A_EC_tower_100m_2022,1/27/2022,0.054421113,8
26A_EC_tower_200m_2022,1/27/2022,0.053793927,31
field_2021,1/27/2022,0.051930329,48
field_2022,1/27/2022,0.053351565,138
06_01_tule_050m_2021,1/28/2022,0.052637072,2
06_02_tule_050m_2021,1/28/2022,0.055966578,2
26A_north_tule_050m_2022,1/28/2022,0.044195782,2
26A_mid_tule_050m_2022,1/28/2022,0.048502516,2
26A_south_tule_050m_2022,1/28/2022,0.051200703,2
06_EC_tower_050m_2021,1/28/2022,0.052742093,2
06_EC_tower_100m_2021,1/28/2022,0.055319783,8
06_EC_tower_200m_2021,1/28/2022,0.057234258,31
26A_EC_tower_050m_2022,1/28/2022,0.04865364,2
26A_EC_tower_100m_2022,1/28/2022,0.048463783,8
26A_EC_tower_200m_2022,1/28/2022,0.047979383,31
field_2021,1/28/2022,0.056392889,48
field_2022,1/28/2022,0.047551517,138
06_01_tule_050m_2021,1/29/2022,0.044518449,2
06_02_tule_050m_2021,1/29/2022,0.047136752,2
26A_north_tule_050m_2022,1/29/2022,0.038451236,2
26A_mid_tule_050m_2022,1/29/2022,0.04233091,2
26A_south_tule_050m_2022,1/29/2022,0.044683597,2
06_EC_tower_050m_2021,1/29/2022,0.044622408,2
06_EC_tower_100m_2021,1/29/2022,0.046658945,8
06_EC_tower_200m_2021,1/29/2022,0.048153224,31
26A_EC_tower_050m_2022,1/29/2022,0.042472025,2
26A_EC_tower_100m_2022,1/29/2022,0.042350127,8
26A_EC_tower_200m_2022,1/29/2022,0.041990097,31
field_2021,1/29/2022,0.047443365,48
field_2022,1/29/2022,0.04158725,138
06_01_tule_050m_2021,1/30/2022,0.039161763,2
06_02_tule_050m_2021,1/30/2022,0.041300045,2
26A_north_tule_050m_2022,1/30/2022,0.03057899,2
26A_mid_tule_050m_2022,1/30/2022,0.033768382,2
26A_south_tule_050m_2022,1/30/2022,0.035643477,2
06_EC_tower_050m_2021,1/30/2022,0.039265846,2
06_EC_tower_100m_2021,1/30/2022,0.040937507,8
06_EC_tower_200m_2021,1/30/2022,0.042147735,31
26A_EC_tower_050m_2022,1/30/2022,0.033888157,2
26A_EC_tower_100m_2022,1/30/2022,0.033825134,8
26A_EC_tower_200m_2022,1/30/2022,0.033586939,31
field_2021,1/30/2022,0.041524742,48
field_2022,1/30/2022,0.033242591,138
06_01_tule_050m_2021,1/31/2022,0.046858996,2
06_02_tule_050m_2021,1/31/2022,0.049230016,2
26A_north_tule_050m_2022,1/31/2022,0.049282788,2
26A_mid_tule_050m_2022,1/31/2022,0.054588201,2
26A_south_tule_050m_2022,1/31/2022,0.057616689,2
06_EC_tower_050m_2021,1/31/2022,0.046997897,2
06_EC_tower_100m_2021,1/31/2022,0.048861901,8
06_EC_tower_200m_2021,1/31/2022,0.050191488,31
26A_EC_tower_050m_2022,1/31/2022,0.054793229,2
26A_EC_tower_100m_2022,1/31/2022,0.054745531,8
26A_EC_tower_200m_2022,1/31/2022,0.054438081,31
field_2021,1/31/2022,0.049447695,48
field_2022,1/31/2022,0.053845029,138
06_01_tule_050m_2021,2/1/2022,0.103828811,2
06_02_tule_050m_2021,2/1/2022,0.108687153,2
26A_north_tule_050m_2022,2/1/2022,0.091307841,2
26A_mid_tule_050m_2022,2/1/2022,0.101439054,2
26A_south_tule_050m_2022,2/1/2022,0.107061869,2
06_EC_tower_050m_2021,2/1/2022,0.104166854,2
06_EC_tower_100m_2021,2/1/2022,0.108009934,8
06_EC_tower_200m_2021,2/1/2022,0.110706196,31
26A_EC_tower_050m_2022,2/1/2022,0.101840814,2
26A_EC_tower_100m_2022,2/1/2022,0.101850823,8
26A_EC_tower_200m_2022,2/1/2022,0.101420786,31
field_2021,2/1/2022,0.1090616,48
field_2022,2/1/2022,0.100252475,138
06_01_tule_050m_2021,2/2/2022,0.110026225,2
06_02_tule_050m_2021,2/2/2022,0.114775594,2
26A_north_tule_050m_2022,2/2/2022,0.083204998,2
26A_mid_tule_050m_2022,2/2/2022,0.092708155,2
26A_south_tule_050m_2022,2/2/2022,0.097842624,2
06_EC_tower_050m_2021,2/2/2022,0.110414998,2
06_EC_tower_100m_2021,2/2/2022,0.114197678,8
06_EC_tower_200m_2021,2/2/2022,0.116802761,31
26A_EC_tower_050m_2022,2/2/2022,0.093093934,2
26A_EC_tower_100m_2022,2/2/2022,0.093191426,8
26A_EC_tower_200m_2022,2/2/2022,0.092924938,31
field_2021,2/2/2022,0.115063511,48
field_2022,2/2/2022,0.091797837,138
06_01_tule_050m_2021,2/3/2022,0.04881211,2
06_02_tule_050m_2021,2/3/2022,0.050750352,2
26A_north_tule_050m_2022,2/3/2022,0.074977286,2
26A_mid_tule_050m_2022,2/3/2022,0.083781477,2
26A_south_tule_050m_2022,2/3/2022,0.08841767,2
06_EC_tower_050m_2021,2/3/2022,0.048997509,2
06_EC_tower_100m_2021,2/3/2022,0.050553072,8
06_EC_tower_200m_2021,2/3/2022,0.051602141,31
26A_EC_tower_050m_2022,2/3/2022,0.084146583,2
26A_EC_tower_100m_2022,2/3/2022,0.084312941,8
26A_EC_tower_200m_2022,2/3/2022,0.084184191,31
field_2021,2/3/2022,0.050832024,48
field_2022,2/3/2022,0.083113048,138
06_01_tule_050m_2021,2/4/2022,0.053788207,2
06_02_tule_050m_2021,2/4/2022,0.05574651,2
26A_north_tule_050m_2022,2/4/2022,0.055520579,2
26A_mid_tule_050m_2022,2/4/2022,0.062215841,2
26A_south_tule_050m_2022,2/4/2022,0.065655833,2
06_EC_tower_050m_2021,2/4/2022,0.054006101,2
06_EC_tower_100m_2021,2/4/2022,0.055591292,8
06_EC_tower_200m_2021,2/4/2022,0.056635121,31
26A_EC_tower_050m_2022,2/4/2022,0.06249896,2
26A_EC_tower_100m_2022,2/4/2022,0.062679464,8
26A_EC_tower_200m_2022,2/4/2022,0.062665448,31
field_2021,2/4/2022,0.055788058,48
field_2022,2/4/2022,0.061831752,138
